referrer,views_total,views_unique
Google,16336,9298
github.com,6433,2178
agpt.co,2825,1267
Bing,1142,500
docs.agpt.co,943,303
chatgpt.com,910,367
youtube.com,576,210
futurepedia.io,420,265
aixploria.com,354,237
DuckDuckGo,347,151
