referrer,views_total,views_unique
Google,18192,10167
github.com,4984,2236
agpt.co,3535,1852
chatgpt.com,2092,1040
Bing,1014,487
docs.agpt.co,967,339
aixploria.com,660,426
youtube.com,546,174
futurepedia.io,337,229
link.zhihu.com,299,187
