referrer,views_total,views_unique
Google,41539,17329
github.com,13776,3726
docs.agpt.co,7375,1265
Bing,3061,922
news.agpt.co,2529,888
youtube.com,2152,536
link.zhihu.com,1235,420
DuckDuckGo,1039,336
lilianweng.github.io,568,229
aiedge.medium.com,482,92
