referrer,views_total,views_unique
Google,20868,11056
github.com,6202,1571
docs.agpt.co,3456,554
Bing,1341,468
news.agpt.co,1063,462
youtube.com,705,172
DuckDuckGo,517,144
aixploria.com,464,200
cn.bing.com,392,136
futurepedia.io,373,228
