referrer,views_total,views_unique
Google,9920,6107
github.com,4710,1909
agpt.co,4406,2545
chatgpt.com,2419,1503
docs.agpt.co,1128,399
Bing,661,364
youtube.com,315,104
DuckDuckGo,266,146
futurepedia.io,208,142
link.zhihu.com,193,98
