time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-02 00:00:00+00:00,627.0,216.0,2421,1316
2025-08-03 00:00:00+00:00,659.0,256.0,2401,1341
2025-08-04 00:00:00+00:00,2115.0,480.0,4162,2388
2025-08-05 00:00:00+00:00,2174.0,406.0,3744,1976
2025-08-06 00:00:00+00:00,2209.0,414.0,3569,1956
2025-08-07 00:00:00+00:00,1850.0,468.0,3854,2087
2025-08-08 00:00:00+00:00,5516.0,589.0,3498,1882
2025-08-09 00:00:00+00:00,381.0,173.0,2018,1130
2025-08-10 00:00:00+00:00,1237.0,229.0,2532,1274
2025-08-11 00:00:00+00:00,1570.0,447.0,3510,1854
2025-08-12 00:00:00+00:00,1769.0,560.0,8505,1762
2025-08-13 00:00:00+00:00,1660.0,441.0,3479,1817
2025-08-14 00:00:00+00:00,313.0,90.0,3192,1681
2025-08-15 00:00:00+00:00,,,2550,1453
