referrer,views_total,views_unique
Google,18073,9612
github.com,5732,2414
agpt.co,3760,2003
chatgpt.com,1373,679
docs.agpt.co,1180,355
Bing,1134,488
aixploria.com,526,343
futurepedia.io,426,301
youtube.com,419,181
search.brave.com,376,174
