referrer,views_total,views_unique
Google,17759,9327
github.com,5692,2375
agpt.co,3389,1852
chatgpt.com,1333,654
docs.agpt.co,1110,337
Bing,1072,457
aixploria.com,500,351
futurepedia.io,404,294
youtube.com,395,165
search.brave.com,378,172
