referrer,views_total,views_unique
Google,10198,6244
agpt.co,4636,2524
github.com,4027,1847
chatgpt.com,2225,1318
docs.agpt.co,907,364
Bing,705,370
youtube.com,317,108
DuckDuckGo,230,126
futurepedia.io,193,150
cn.bing.com,183,85
