time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-06 00:00:00+00:00,894,549,16144,4258
2023-11-07 00:00:00+00:00,1147,688,16402,4390
2023-11-08 00:00:00+00:00,854,598,16442,4901
2023-11-09 00:00:00+00:00,735,557,16088,4597
2023-11-10 00:00:00+00:00,695,573,14112,3940
2023-11-11 00:00:00+00:00,611,442,10554,2555
2023-11-12 00:00:00+00:00,594,424,10125,2545
2023-11-13 00:00:00+00:00,720,540,15242,4046
2023-11-14 00:00:00+00:00,712,537,15104,4219
2023-11-15 00:00:00+00:00,746,569,14924,4046
2023-11-16 00:00:00+00:00,994,561,14763,4134
2023-11-17 00:00:00+00:00,680,508,13393,3412
2023-11-18 00:00:00+00:00,611,458,10303,2382
2023-11-19 00:00:00+00:00,561,452,10084,2726
