referrer,views_total,views_unique
Google,15468,8892
github.com,5967,2024
agpt.co,2828,1278
dofinedi.com,2633,1925
Bing,1076,490
docs.agpt.co,876,288
chatgpt.com,791,361
youtube.com,686,202
futurepedia.io,369,231
cn.bing.com,326,142
