referrer,views_total,views_unique
Google,20265,11131
github.com,9475,4654
agpt.co,5008,2688
chatgpt.com,2505,1401
Bing,1360,681
docs.agpt.co,963,337
cn.bing.com,536,279
link.zhihu.com,535,274
youtube.com,454,179
search.brave.com,411,165
