referrer,views_total,views_unique
github.com,6529,3779
Google,2399,1938
agpt.co,1204,717
chatgpt.com,597,368
Bing,397,222
aixploria.com,234,135
doubao.com,90,48
t.co,82,70
lilianweng.github.io,78,52
futurepedia.io,76,57
