referrer,views_total,views_unique
Google,14558,8762
github.com,4904,2060
agpt.co,4240,2257
chatgpt.com,2033,1157
Bing,819,453
docs.agpt.co,811,245
link.zhihu.com,380,189
cn.bing.com,362,189
youtube.com,361,141
search.brave.com,309,144
