referrer,views_total,views_unique
github.com,5873,3270
Google,2421,1917
chatgpt.com,428,302
Bing,336,180
aixploria.com,271,161
agpt.co,146,81
futurepedia.io,94,59
DuckDuckGo,78,53
medium.com,70,26
link.zhihu.com,67,36
