referrer,views_total,views_unique
Google,12242,7351
github.com,4577,1937
agpt.co,4156,2334
chatgpt.com,2798,1634
docs.agpt.co,899,330
Bing,612,325
link.zhihu.com,271,144
youtube.com,220,111
futurepedia.io,189,143
DuckDuckGo,170,95
