referrer,views_total,views_unique
Google,22313,11525
github.com,7599,1948
docs.agpt.co,3551,562
Bing,1584,486
agpt.co,1269,519
chatgpt.com,821,184
news.agpt.co,790,347
youtube.com,591,177
DuckDuckGo,519,182
cn.bing.com,473,158
