referrer,views_total,views_unique
Google,10198,6074
github.com,4564,1887
agpt.co,4449,2417
chatgpt.com,2381,1474
docs.agpt.co,962,365
Bing,681,355
youtube.com,285,97
DuckDuckGo,247,135
futurepedia.io,204,153
link.zhihu.com,178,89
