referrer,views_total,views_unique
Google,17877,9871
github.com,4944,2222
agpt.co,3642,1879
chatgpt.com,2141,1072
Bing,1058,517
docs.agpt.co,962,331
aixploria.com,670,435
youtube.com,574,174
link.zhihu.com,374,207
futurepedia.io,317,226
