time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-11 00:00:00+00:00,11030,1893,3734,1900
2026-03-12 00:00:00+00:00,10638,1707,3389,1883
2026-03-13 00:00:00+00:00,10175,1074,3679,2027
2026-03-14 00:00:00+00:00,6121,1131,2991,1606
2026-03-15 00:00:00+00:00,3869,675,2744,1666
2026-03-16 00:00:00+00:00,10116,1068,3895,2050
2026-03-17 00:00:00+00:00,14339,1358,4304,2075
2026-03-18 00:00:00+00:00,12688,1001,4056,2107
2026-03-19 00:00:00+00:00,7402,861,3514,1828
2026-03-20 00:00:00+00:00,11268,1434,3267,1813
2026-03-21 00:00:00+00:00,8475,794,2606,1416
2026-03-22 00:00:00+00:00,2358,475,2675,1468
2026-03-23 00:00:00+00:00,8328,934,3686,1956
2026-03-24 00:00:00+00:00,12206,838,3930,1963
