referrer,views_total,views_unique
Google,8071,5261
agpt.co,4688,2648
github.com,3993,1706
chatgpt.com,2591,1594
Bing,533,238
docs.agpt.co,441,197
futurepedia.io,209,154
youtube.com,183,82
search.brave.com,142,83
aixploria.com,137,102
