referrer,views_total,views_unique
Google,6707,3940
github.com,4753,2149
agpt.co,4651,2662
chatgpt.com,2579,1621
Bing,493,238
docs.agpt.co,436,174
medium.com,276,180
aixploria.com,188,104
futurepedia.io,163,110
DuckDuckGo,153,79
