referrer,views_total,views_unique
Google,16527,8644
github.com,5447,1956
agpt.co,3595,1842
chatgpt.com,1122,585
Bing,1009,432
docs.agpt.co,999,334
aixploria.com,510,334
youtube.com,447,192
DuckDuckGo,402,140
futurepedia.io,384,268
