referrer,views_total,views_unique
Google,17482,9978
github.com,6373,2316
agpt.co,2454,1165
Bing,1156,531
docs.agpt.co,1034,333
chatgpt.com,725,313
youtube.com,564,191
aixploria.com,379,247
futurepedia.io,374,267
DuckDuckGo,352,132
