referrer,views_total,views_unique
Google,21309,10928
github.com,7319,1618
docs.agpt.co,3313,486
Bing,1654,490
news.agpt.co,1082,470
youtube.com,625,172
aixploria.com,546,253
DuckDuckGo,436,134
futurepedia.io,385,256
chatgpt.com,353,132
