referrer,views_total,views_unique
Google,16237,9436
github.com,4711,1704
agpt.co,2457,1201
dofinedi.com,1345,973
Bing,1173,535
docs.agpt.co,885,266
chatgpt.com,774,385
youtube.com,373,146
aixploria.com,347,238
futurepedia.io,337,234
