referrer,views_total,views_unique
Google,46882,18586
github.com,16791,4664
docs.agpt.co,7635,1304
Bing,3677,943
news.agpt.co,2753,1047
youtube.com,2273,639
link.zhihu.com,1402,386
DuckDuckGo,984,355
medium.com,756,138
search.brave.com,668,196
