referrer,views_total,views_unique
Google,9830,6078
github.com,4700,1940
agpt.co,4386,2500
chatgpt.com,2499,1553
docs.agpt.co,1071,381
Bing,652,358
youtube.com,319,99
DuckDuckGo,249,146
futurepedia.io,203,136
link.zhihu.com,198,100
