referrer,views_total,views_unique
Google,7962,4847
agpt.co,4745,2752
github.com,4435,1798
chatgpt.com,2612,1612
docs.agpt.co,490,194
Bing,476,245
futurepedia.io,197,149
search.brave.com,191,91
youtube.com,175,77
aixploria.com,149,115
