referrer,views_total,views_unique
Google,19584,11121
github.com,8552,4203
agpt.co,4926,2630
chatgpt.com,2560,1413
Bing,1298,630
docs.agpt.co,980,332
cn.bing.com,499,253
link.zhihu.com,471,264
youtube.com,471,180
search.brave.com,437,174
