referrer,views_total,views_unique
Google,9331,5765
agpt.co,4597,2552
github.com,4003,1711
chatgpt.com,2507,1468
Bing,687,326
docs.agpt.co,521,188
futurepedia.io,275,174
search.brave.com,205,111
youtube.com,164,66
DuckDuckGo,153,102
