referrer,views_total,views_unique
Google,19296,11940
github.com,5099,1827
agpt.co,2063,1084
docs.agpt.co,1740,574
Bing,1144,558
youtube.com,538,220
chatgpt.com,536,237
facebook.com,458,456
futurepedia.io,383,270
search.brave.com,279,134
