referrer,views_total,views_unique
Google,18562,12025
github.com,4791,1922
agpt.co,2214,1110
docs.agpt.co,1693,571
Bing,1128,517
youtube.com,531,202
facebook.com,451,447
chatgpt.com,438,197
futurepedia.io,344,246
aixploria.com,298,222
