referrer,views_total,views_unique
Google,14464,8797
github.com,4772,2014
agpt.co,4239,2337
chatgpt.com,2072,1157
Bing,858,467
docs.agpt.co,749,232
link.zhihu.com,382,192
youtube.com,348,135
cn.bing.com,331,174
search.brave.com,295,135
