referrer,views_total,views_unique
Google,15545,8892
github.com,6078,2073
agpt.co,2835,1259
dofinedi.com,1250,921
Bing,1067,472
docs.agpt.co,964,295
chatgpt.com,877,359
youtube.com,659,212
futurepedia.io,392,249
DuckDuckGo,370,166
