referrer,views_total,views_unique
Google,73302,21934
github.com,21483,4365
docs.agpt.co,7422,1141
news.agpt.co,5154,1515
youtube.com,4898,1141
Bing,4687,1379
DuckDuckGo,2326,635
lablab.ai,1251,385
link.zhihu.com,1248,350
search.brave.com,866,270
