referrer,views_total,views_unique
Google,22837,11582
github.com,8018,1674
docs.agpt.co,3257,482
Bing,1815,514
news.agpt.co,1114,486
youtube.com,588,179
aixploria.com,566,274
DuckDuckGo,394,132
chatgpt.com,389,148
futurepedia.io,376,253
