referrer,views_total,views_unique
Google,16899,9871
github.com,6361,2340
agpt.co,2133,1057
Bing,1123,514
docs.agpt.co,957,309
chatgpt.com,688,298
youtube.com,478,165
aixploria.com,368,241
search.brave.com,367,148
futurepedia.io,326,249
