referrer,views_total,views_unique
Google,10490,6402
agpt.co,4663,2566
github.com,4121,1904
chatgpt.com,2319,1389
docs.agpt.co,908,371
Bing,712,374
youtube.com,323,106
DuckDuckGo,244,132
futurepedia.io,197,153
cn.bing.com,195,90
