referrer,views_total,views_unique
Google,18621,10371
github.com,5251,2309
agpt.co,3630,1889
chatgpt.com,2125,1069
docs.agpt.co,1081,359
Bing,1024,506
aixploria.com,614,406
youtube.com,543,172
futurepedia.io,352,237
link.zhihu.com,315,196
