referrer,views_total,views_unique
Google,7085,4226
agpt.co,4808,2787
github.com,4677,2104
chatgpt.com,3227,2000
Bing,477,263
docs.agpt.co,410,166
futurepedia.io,184,129
aixploria.com,177,103
link.zhihu.com,162,95
DuckDuckGo,154,79
