referrer,views_total,views_unique
Google,9735,5919
agpt.co,4316,2356
github.com,3861,1803
chatgpt.com,2219,1377
docs.agpt.co,878,358
Bing,596,329
youtube.com,271,98
DuckDuckGo,215,132
futurepedia.io,184,138
search.brave.com,165,79
