referrer,views_total,views_unique
github.com,8900,4994
Google,3101,2459
agpt.co,2643,1501
chatgpt.com,712,443
Bing,475,267
aixploria.com,230,160
doubao.com,151,66
futurepedia.io,144,94
DuckDuckGo,88,60
kdnuggets.com,87,61
