referrer,views_total,views_unique
Google,25495,12782
github.com,13138,3873
docs.agpt.co,4220,827
t.co,2947,792
Bing,1828,573
news.agpt.co,1532,594
youtube.com,739,204
link.zhihu.com,716,337
developer.nvidia.com,604,160
lilianweng.github.io,519,169
