referrer,views_total,views_unique
Google,13340,8256
github.com,4421,1874
agpt.co,4068,2297
chatgpt.com,2084,1155
docs.agpt.co,726,221
Bing,695,406
link.zhihu.com,349,181
youtube.com,343,130
search.brave.com,287,132
DuckDuckGo,276,119
