time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-28 00:00:00+00:00,437,130,4841,2443
2024-10-29 00:00:00+00:00,339,92,4613,2382
2024-10-30 00:00:00+00:00,284,65,4959,2467
2024-10-31 00:00:00+00:00,300,117,4440,2123
2024-11-01 00:00:00+00:00,248,94,4378,1932
2024-11-02 00:00:00+00:00,112,77,3313,1228
2024-11-03 00:00:00+00:00,136,77,3068,1348
2024-11-04 00:00:00+00:00,376,120,4861,2347
2024-11-05 00:00:00+00:00,411,90,5279,2467
2024-11-06 00:00:00+00:00,194,66,4739,2279
2024-11-07 00:00:00+00:00,319,110,5136,2350
2024-11-08 00:00:00+00:00,525,77,5468,2322
2024-11-09 00:00:00+00:00,198,73,3120,1372
2024-11-10 00:00:00+00:00,144,61,3073,1366
