referrer,views_total,views_unique
Google,12113,7433
github.com,4673,1887
agpt.co,4342,2490
chatgpt.com,2872,1670
docs.agpt.co,936,353
Bing,680,340
link.zhihu.com,270,144
futurepedia.io,250,157
youtube.com,245,123
DuckDuckGo,175,107
