time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-11 00:00:00+00:00,611,442,10554,2555
2023-11-12 00:00:00+00:00,594,424,10125,2545
2023-11-13 00:00:00+00:00,720,540,15242,4046
2023-11-14 00:00:00+00:00,712,537,15104,4219
2023-11-15 00:00:00+00:00,746,569,14924,4046
2023-11-16 00:00:00+00:00,994,561,14763,4134
2023-11-17 00:00:00+00:00,680,508,13393,3412
2023-11-18 00:00:00+00:00,611,458,10303,2382
2023-11-19 00:00:00+00:00,597,470,10673,2950
2023-11-20 00:00:00+00:00,647,470,15575,4290
2023-11-21 00:00:00+00:00,907,635,15602,4250
2023-11-22 00:00:00+00:00,852,577,14534,3989
2023-11-23 00:00:00+00:00,954,549,14277,3732
2023-11-24 00:00:00+00:00,1028,528,10829,3259
