referrer,views_total,views_unique
Google,4906,2893
github.com,4603,2316
agpt.co,3629,1960
chatgpt.com,982,512
Bing,618,341
medium.com,214,92
futurepedia.io,155,92
Baidu,135,77
doubao.com,129,69
nocobase.com,109,77
