referrer,views_total,views_unique
Google,7652,4654
agpt.co,4523,2497
github.com,4472,1760
chatgpt.com,2806,1729
docs.agpt.co,680,224
Bing,436,253
futurepedia.io,209,134
aixploria.com,186,132
search.brave.com,172,73
youtube.com,136,60
