referrer,views_total,views_unique
Google,18605,10494
github.com,5101,2257
agpt.co,3595,1884
chatgpt.com,2111,1064
Bing,1035,509
docs.agpt.co,1026,351
aixploria.com,636,416
youtube.com,571,176
futurepedia.io,360,243
link.zhihu.com,312,194
