referrer,views_total,views_unique
Google,12710,8015
github.com,4261,1879
agpt.co,4066,2242
chatgpt.com,2480,1431
docs.agpt.co,737,236
Bing,678,376
link.zhihu.com,362,169
youtube.com,312,122
DuckDuckGo,256,111
futurepedia.io,223,159
