referrer,views_total,views_unique
Google,9690,6155
agpt.co,4840,2787
github.com,4283,2236
chatgpt.com,2276,1435
Bing,842,375
docs.agpt.co,543,242
futurepedia.io,201,146
DuckDuckGo,195,113
aixploria.com,171,105
link.zhihu.com,167,94
