referrer,views_total,views_unique
Google,15114,7938
github.com,5740,2242
agpt.co,3469,1725
chatgpt.com,1064,523
Bing,933,424
docs.agpt.co,879,324
aixploria.com,493,320
dofinedi.com,492,317
youtube.com,475,203
DuckDuckGo,403,149
