referrer,views_total,views_unique
Google,8169,5280
agpt.co,4654,2626
github.com,3902,1722
chatgpt.com,2528,1583
Bing,516,234
docs.agpt.co,453,191
futurepedia.io,216,155
youtube.com,180,78
search.brave.com,144,86
cn.bing.com,141,46
