referrer,views_total,views_unique
Google,17423,11052
github.com,5252,1998
agpt.co,2155,1096
docs.agpt.co,1725,511
Bing,911,468
youtube.com,562,178
chatgpt.com,560,273
futurepedia.io,356,267
aixploria.com,350,243
DuckDuckGo,280,142
