referrer,views_total,views_unique
Google,19372,10658
github.com,8902,4399
agpt.co,4559,2552
chatgpt.com,2213,1158
Bing,1256,636
docs.agpt.co,916,344
link.zhihu.com,454,243
cn.bing.com,442,256
youtube.com,377,157
search.brave.com,309,169
