referrer,views_total,views_unique
Google,38874,15646
github.com,13417,3618
docs.agpt.co,6000,1141
news.agpt.co,2723,921
Bing,2557,767
youtube.com,2406,591
link.zhihu.com,1392,508
blog.naver.com,1279,147
DuckDuckGo,790,274
fastcampus.co.kr,663,272
