referrer,views_total,views_unique
Google,17440,10479
github.com,5503,2146
agpt.co,2181,1113
docs.agpt.co,1420,443
Bing,919,458
chatgpt.com,916,249
youtube.com,489,153
search.brave.com,340,142
futurepedia.io,322,249
aixploria.com,317,223
