time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-19 00:00:00+00:00,112,83,2796,1415
2024-10-20 00:00:00+00:00,141,77,2858,1356
2024-10-21 00:00:00+00:00,257,124,4742,2276
2024-10-22 00:00:00+00:00,319,91,5278,2447
2024-10-23 00:00:00+00:00,530,89,5255,2369
2024-10-24 00:00:00+00:00,374,103,5027,2497
2024-10-25 00:00:00+00:00,332,87,4606,2270
2024-10-26 00:00:00+00:00,98,56,2994,1501
2024-10-27 00:00:00+00:00,131,74,3161,1327
2024-10-28 00:00:00+00:00,437,130,4841,2443
2024-10-29 00:00:00+00:00,339,92,4613,2382
2024-10-30 00:00:00+00:00,284,65,4959,2467
2024-10-31 00:00:00+00:00,300,117,4440,2123
2024-11-01 00:00:00+00:00,241,88,4188,1857
