referrer,views_total,views_unique
Google,6708,3947
github.com,4810,2143
agpt.co,4629,2756
chatgpt.com,2777,1741
Bing,494,248
docs.agpt.co,430,172
medium.com,220,134
aixploria.com,194,109
futurepedia.io,163,111
youtube.com,150,65
