referrer,views_total,views_unique
Google,17485,9701
github.com,5576,2340
agpt.co,3429,1767
chatgpt.com,1979,1027
docs.agpt.co,1199,345
Bing,1109,490
aixploria.com,523,394
youtube.com,420,157
futurepedia.io,413,297
search.brave.com,382,165
