referrer,views_total,views_unique
Google,16642,9365
github.com,4700,2172
agpt.co,3608,1872
chatgpt.com,2104,1060
Bing,1150,533
docs.agpt.co,947,317
aixploria.com,556,362
youtube.com,469,169
link.zhihu.com,371,196
futurepedia.io,307,228
