time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-21 00:00:00+00:00,1208,896,11256,3329
2024-02-22 00:00:00+00:00,1573,1167,9619,3309
2024-02-23 00:00:00+00:00,1259,921,10202,3210
2024-02-24 00:00:00+00:00,1110,842,7583,2149
2024-02-25 00:00:00+00:00,1100,868,7710,2204
2024-02-26 00:00:00+00:00,1812,1360,11634,3612
2024-02-27 00:00:00+00:00,1270,962,11080,3618
2024-02-28 00:00:00+00:00,1363,1035,12855,3428
2024-02-29 00:00:00+00:00,2170,1429,10821,3230
2024-03-01 00:00:00+00:00,1538,956,9821,2933
2024-03-02 00:00:00+00:00,1021,829,6161,1940
2024-03-03 00:00:00+00:00,1052,811,7001,2019
2024-03-04 00:00:00+00:00,1801,1350,11344,3449
2024-03-05 00:00:00+00:00,1217,980,11558,3444
